Hypersynaptic Fibers[Dysporite], -1590970, -1540600, -1531360, -1523520, -2287220, -2485770, -2414980, 78000, 2135360, 1369140, 4268680, 4323100, 5465000, 7553900, 7512460, 6690380, 6774100, 5441620, 3674180, 675820, 675820, -1031520, -1623380, -976760, -703480, 322480, -90860, 228720, -846020, 2171520, 2031800, 3655520, 4496740, 4496740, 4502620, 4674600, 4313600, 4434420, 1050140, 1047340, 1004530, 928930, 973840, 2902200, 2887920, 3440460, 3747906, 4265626, 4373006, 4013150, 4012450, 3624780, 1965280, 2311040, 2263420, 2263700, 895900, -6450, 735270, 638980, 642340, 1370060, 1492950, 1769590, 1769590, 2134570, 1536820, 1520020
Ferrogel, -7085900, -6875900, -6867500, -1200440, -1197920, 5622360, 5400140, 7068460, 8199500, 19528580, 15527240, 10336540, 17463440, 13287000, 13232080, 11141740, 552740, 439140, -4617240, -3830160, -3868380, -4933100, -5173780, 2179860, -524300, -1397900, -13025040, 5292920, 5316860, 3141260, 3176120, 1474080, 2124880, 1234480, 5311420, 8163180, 9515580, 9350520, 6746520, 4723080, 9485880, 5017080, 2384520, 2384520, 11081040, 11081040, 4267040, 4251920, -5526480, -2065600, -1772960, 9583880, 12069440, 15431960, 12550760, 12599560, 17741620, 17714740, 17833180, 10615300, 7407840, 7407840, 7410780, 8285220, 11903940, 9190800, 5368320, 5368320
Ferrogel[Hexite], -940573, -933853, -928253, 1781587, 1569347, 2761800, 2613793, 4454007, 5138873, 12704473, 9307653, 5795947, 10348413, 9122880, 7966407, 6689187, -361327, -423200, -3119460, -2945720, -2971200, -3697813, -3432107, 1337880, -448093, -528733, -8280160, 3927053, 3896253, 4438193, 4439033, 2492340, 2638367, 2044767, 4836927, 7239020, 8238620, 8119480, 6314880, 5003440, 8178640, 5232480, 3819040, 3718520, 7573280, 7573280, 3109013, 3261613, -3291200, -983947, -834493, 6324013, 7978813, 10388073, 8364933, 8329707, 11832647, 11787847, 11852387, 7147427, 5009120, 5009120, 5012620, 4970900, 7513580, 5705380, 3238820, 3238820
Fermionic Condensates[Prometium], 10997060, 10997060, 8384660, 10311673, 10304113, 4865813, 4780080, 4640613, 5991333, -1714547, 8167593, 9044500, 10065647, 931907, 775107, 10366033, 10524753, 9927860, 8575460, 7606993, 7562193, 4760647, 2873007, 2801087, 2082467, -781520, -369360, 1385113, 1157380, 1084740, 9840, 142640, -189973, -2154747, -313747, -181027, 639333, 546093, 547493, 569893, -934827, -5140533, -2315333, 238827, 743387, 427647, 3810647, 3625707, 8886087, 9158807, 8838767, 8691567, 7757513, 8856707, 8648653, 5364800, 5033933, 3558613, 3239133, -1378907, -662247, -566487, -2413087, 2119833, 2119833, 2104220, 2027307, -6355893
Hexite, 7466520, 7486680, 8483040, 8537640, 7895880, 7894200, 7894620, 7002900, 6795420, 6795420, -1125040, -1514840, -2183440, -1225000, -997780, -923120, -1257660, -1620400, -1419220, -1519720, -1230920, -1281320, -2185160, -994080, 7808360, 7684040, 7684040, 7669760, 2100040, 3725860, 3668100, 3567020, 2881340, 3155700, 3378300, 4881060, 4856820, 4829520, 4623720, 4317520, 4317520, 4416640, 4416640, 4115080, 4478400, 4478400, 4719320, 4629760, 4528120, 4383720, 4233360, 2533120, 2062640, 2158820, 1851800, 1648520, 111540, -22860, 54560, 375440, 375440, 722000, 726620, 601460, 1005500, 1007180, 804820, 804820
Plasmonic Metamaterials[Fernite Alloy], 2351740, 2351740, 2509380, 5859680, 6442320, 6545360, 6895500, 6854660, 2352260, 2377180, 1910760, 6031740, 6033840, 4262000, 4119960, 2709460, 3648300, 3802580, 3402880, 5569960, 5446500, 5514260, 1702740, 1418140, 847300, 565980, 456080, -2106240, 695300, 787700, 1233360, 1621920, 2669000, 2033680, 2039420, 1129180, 1006140, -117240, -117240, -3968080, -3984320, -4515080, -4572760, -4223320, -4374240, -4532840, -4144360, -4670400, -1212960, -1212960, -1357360, -1361560, 1746040, 9247160, 9102960, 5350960, 5323380, 5476340, 5473540, 5199180, 5269600, 5329160, 5670060, 5737820, 5765540, 5000360, 2950760, 1221760
Plasmonic Metamaterials, 3435840, 3435840, 4769760, 9914280, 10783200, 10783200, 10792020, 8365740, 1612140, 2952780, 2686800, 8592120, 8594220, 5461020, 5247960, 3709500, 4997220, 5467620, 4865760, 8374260, 8248080, 8248080, 2161620, 1726740, 870480, 633720, 473280, -3379020, 794520, -499920, 151140, 1379940, 2766180, 1062660, 1861080, 322260, 1458180, -228360, -228360, -6004620, -6004620, -6812100, -6812100, -6282900, -6968340, -7493520, -6910800, -7892220, -2890860, -2890860, -2931060, -2768940, 2422920, 13711980, 13211340, 7692540, 7693800, 8016060, 7939620, 7185780, 7193760, 7107120, 7278060, 8480940, 8480940, 7189320, 5638680, 3227880
Prometium, -4546940, -4546940, -4538540, -3848060, -2447380, -6582280, -6521800, -6496600, -5875680, 477920, 7177660, 8719900, 7696540, 7741480, 7741480, 7779140, 8341940, 8375540, 7901860, 3964940, 3830540, 3334940, 823020, 3051100, 2947920, 2201160, 3420840, 3947540, 1320300, 1328700, 1264000, 2329280, 5538200, 5538200, 5542400, 2206560, 3072160, 3794160, 5343440, 5343440, 2618720, 2780000, 2840480, 2738000, 4250000, 4246220, 4680820, 4694840, 3180740, 3180740, 2224820, 2224820, 2055500, 1787920, 1865200, 1341880, 651280, 526120, -503520, -638760, -637500, -350220, -1387620, -969780, -1085300, -1080260, -2238520, -4187320
Sulfuric Acid, -797952, -584028, -584028, -584112, -627456, -629136, -824756, -774336, -272412, -338772, -381780, -259336, -259336, -42736, -55924, -378568, -153868, -355916, -282356, 158588, 610476, 591156, 597624, 561504, 346912, 407664, 397556, 512636, 386640, 397980, 366212, 490856, 387216, 387216, 502948, 198936, 53240, 25940, 176888, 370384, 370384, 557936, 558188, 519884, 526080, 701010, 701010, 689250, 689250, 952971, 952912, 952912, 870819, 456631, 694055, 764811, 871088, 873608, 876548, 909780, 553112, 474740, 521343, 521343, 544745, 546425, 488465, 487625
Fermionic Condensates[Caesarium Cadmide], 8818660, 8818660, 6234260, 8217273, 8215313, 5778613, 5692880, 7233413, 7077733, -628147, 7030793, 2587700, 10160847, 1001907, 845107, 9038833, 9203153, 9849460, 8516660, 7119793, 6943393, 5172247, 2819807, 1717487, 1301267, -910320, -867760, 1796713, 1577380, 1879940, 805040, -862560, -2673573, -4358347, -1629187, -1919267, -1311707, -751707, -2486307, -2463907, -2633027, -4416173, -2690253, 278027, 29387, -781953, 680247, 489707, 8510887, 8509207, 8301167, 8165167, 7233913, 7845907, 5691853, 4552800, 4913533, 3438213, 3454733, -1700907, -777047, -695287, -2057487, 1529033, 3937033, 3924220, 4029307, -3060293
Promethium Mercurite, 308220, 1083860, 1111580, 1163660, 3766560, -567840, -509040, -474600, -517280, 4089380, 4472840, 5935040, 5137040, 4570440, 4570440, 6797960, 6428200, 7205540, 7163540, 7092140, 7092140, 7111460, 6158480, -76840, -8093480, 8333200, 9526560, 10267860, 10372720, 10389520, 10397920, 8203200, 10218360, 10218360, 10227600, -1987520, 952480, 936940, 5601060, 5525460, 1704300, 1704300, 1719420, -2783180, -1230020, 5311300, 5311300, 5311300, 4117240, -3726200, -273100, -277300, -861940, 544840, 692680, -721600, 2379240, 2379240, 1377960, 1230120, -8275640, -8242880, -9351680, -9024080, -9024080, -9021140, 93940, -1854860
Fermionic Condensates, 15111060, 15111060, 11188260, 13733540, 13722200, 7632200, 7473360, 9771560, 11797640, 238820, 11366240, 4770480, 16436800, 2713720, 2478520, 14936480, 14893160, 15022620, 12889020, 11440940, 11398940, 6453220, 3953560, 2673880, 1513000, -2418000, -2460000, 1368500, 1026480, 913320, -724440, -2613480, -4496720, -7443880, -610480, -837280, -1158640, -1466500, -4070500, -4036900, -4238500, -11047700, -7730540, -3848060, -3847220, -4318940, 544300, 258700, 12291520, 12700600, 12698500, 12494500, 11156420, 12217000, 8985080, 7546560, 7049000, 4898600, 4905320, -4196920, -2106160, -2106160, -4357360, 2211440, 5823440, 5797500, 5640340, -5960060
Fermionic Condensates[Dysporite, Prometium], 5127510, 5162580, 3210210, 4668490, 4145065, 1557340, 1493040, 1390750, 2389510, -3771365, 2329105, 3246555, 3812915, 3672740, 3555140, 3414925, 3596755, 3151500, 2939400, 2497600, 2464000, 451670, -1124605, -736495, -1073650, -2054040, -1749120, -1873340, -2043195, -2093475, -3008850, -2881320, -3112090, -1960670, -581810, -147320, 467950, 488635, 504385, 531685, -239645, -2688325, -2655145, -2649475, -2281765, -1739470, 797780, 839675, 4864445, 4845755, 4605200, 4493750, 3825550, 4965680, 4945300, 2482620, 2280460, 1026970, 1020040, 308350, 667135, 1284745, -70805, 2173885, 2173885, 2162910, 2066375, -3019825
Fermionic Condensates[Caesarium Cadmide, Dysporite, Prometium], 3348780, 3376836, 1833420, 3171740, 2756360, 1660160, 1620816, 1544024, 1439192, -3489508, 1535264, 2241672, 2572120, 2453848, 2359768, 2180648, 2442032, 2421828, 2305908, 1693580, 1577660, 883396, -789224, -628256, -683360, -1222224, -935952, -968044, -1098720, -912144, -1634280, -1777200, -2295128, -1205992, -1198768, -934504, 50792, 526484, 539924, 561764, -76132, -381284, -646052, -413540, -268892, -133172, 828652, 862084, 4081480, 3901888, 3585460, 3496300, 2938220, 3793288, 3777320, 1699152, 1952888, 925064, 926744, 904904, 909944, 1453088, 451808, 1771952, 1771952, 1765860, 1814548, -1868012
Plasmonic Metamaterials[Fernite Alloy, Neo Mercurite], 4250520, 4285590, 5666550, 2488695, 3042120, 3077400, 3340005, 3311685, 2316705, 2357130, 2124180, 2343585, 2145660, 2310510, 2191380, 1756995, 1881315, 1768440, 1468665, 234825, 142230, -89820, -1005, -713205, -861825, -1070715, -489540, -747555, -728655, -655155, -260010, 239940, 1041840, 1102950, 1258665, 797535, 705255, -183165, 343935, -660495, -626265, -950835, -975615, -76185, -179085, -298035, -384675, -848505, -1223040, -1221570, -1195995, -1187595, 713445, 6403020, 6312930, 6004440, 5956245, 3298965, 1734045, 1529115, 1493520, 1533780, 2543355, 2594175, 2614965, 2041815, 1089465, 998115
Plasmonic Metamaterials[Neo Mercurite], 5606180, 5652940, 8225860, 4068100, 4802640, 4746640, 4752520, 3138080, 1811440, 2734180, 2712680, 2821120, 2556520, 2459360, 2300520, 2106200, 2191600, 2200420, 1799180, 325980, 241860, -135300, -263000, -1217920, -1416080, -1571120, -793280, -1143180, -1137160, -1994520, -1479280, -382040, 564240, 145360, 879520, 149040, 906320, -279220, 423580, -915660, -853780, -1294100, -1269460, -66860, -510100, -860220, -975740, -1722420, -2345000, -2343040, -2191340, -2067860, 820500, 8431520, 8121840, 7783320, 7747480, 4266320, 2131600, 1630160, 1517600, 1453960, 2573120, 3375040, 3375040, 2514940, 2260980, 2260980
Ferrogel[Ferrofluid, Hexite, Hyperflurite], 1054420, 1058452, 1153036, 1182016, 582424, -899880, -975076, 138460, 535940, 228332, -1542808, -3929636, -1197736, -1347912, -2043392, -2802500, -3140500, -3177876, -3272544, -3082032, -3096564, -3549332, -4042588, -3686316, -4637780, -3939068, -3908016, -2355496, -2369188, -1986316, -2052928, -2326176, -1161344, -1127072, 556708, 5130996, 5917404, 5916648, 4715448, 4526832, 3600816, 3446088, 2570976, 2341320, 2806344, 3448272, 909320, 1128896, 553512, 560264, 666736, 2941640, 2724416, 3185072, 1987064, 1965928, 2012716, 1600612, 1640932, 122980, 981240, 1480368, 1299012, 1364196, 2907948, 2865384, 3082584, 2682744
Caesarium Cadmide, -2097700, -2097700, -2005300, -1146820, -1577660, -1098520, -1038040, -1012840, -1012840, -1012840, -269340, -1576740, -2211460, -2242120, -2242120, -2543260, -866220, 813780, 1132980, 55140, -390060, -885660, -936060, -1683660, -769400, -1516160, -1304480, -423380, -397340, 736660, 830800, 1756480, 2331120, 3979760, 3983960, 3567320, 3808960, 5856040, 5860240, 5860240, 5828280, 5989560, 4533000, 5269680, 6644760, 5154180, 5711100, 5710680, 5650820, 4423420, 3803500, 3803500, 2140820, 1350240, 1351920, 494120, 497680, 329200, 379760, 395720, 396980, 642260, 1058060, 1185580, 1113380, 1126820, 1741960, 1741960
Ferrogel[Ferrofluid, Hexite, Hyperflurite, Prometium], 1340193, 1343553, 1423773, 1563003, 1063343, -861060, -913643, -821497, -490263, -746603, -990623, -342607, -1444223, -1561880, -2141447, -2131227, -2319093, -2691840, -2735730, -2578510, -2599020, -2728527, -3250173, -2562680, -3327917, -2867317, -2621360, -1726523, -1737793, -1417333, -1464373, -996000, 436133, 464693, 510543, 4464410, 5637050, 5692420, 5560120, 5402940, 3946100, 3984040, 3561660, 3353200, 3992720, 4527030, 2481657, 2667367, 807130, 812757, 742163, 2632317, 2430297, 3010247, 2985187, 1805153, 1844563, 1480283, 1351903, 812003, 1188630, 1652450, 1328420, 1459600, 1542060, 1507430, 1702360, 1044360
Thulium Hafnite, 7835300, 7272140, 7272140, 8063920, 8242840, 8242840, 8251660, 8281060, 6811060, 6666660, 5474280, 2728460, 2520560, 5233760, 5233760, 5530860, 4021380, 4021380, 4050360, 1058080, 888580, 888580, 326620, -265580, -5386620, 3442220, 3516560, 3618200, 3642140, 3642140, -3706720, -3558040, -4494480, -5289560, -5263100, -3911540, -3063140, -427880, -771440, -770600, -1393880, -1822360, -1759360, -1436640, 1928400, 1934280, 2632320, 2616000, 1421520, 988320, 694320, 690120, 414600, -5915400, -269360, -254920, 280620, -2509020, -2551860, -2638380, -2630400, -3007320, -3247980, -3247980, -3718020, -23200, 196880, 196880
Hypersynaptic Fibers[Dysporite, Solerium, Vanadium Hafnite], -1558038, -1523784, -1406856, -1336716, -1711776, -1737246, -1638240, 303756, 1550436, 1260216, 1610076, 1340244, 1941804, 3416484, 3416484, 3020172, 3121980, 2618340, 1976280, 123840, 62436, -42000, -592164, -1194048, -713820, -52884, -278628, -21108, 242004, 558000, 497856, 841248, 1280124, 1482396, 1493736, 1938132, 2281140, 2763636, 1940316, 1944516, 1794174, 1807446, 1456896, 1560216, 1557864, 1609920, 1830336, 2053692, 2115684, 869262, 818442, 617760, -612132, -458016, -543708, -604356, -554040, -988266, -808842, -863256, -856704, -359424, -129702, -127350, -82158, -19326, 1183500, 1173420
Ceramic Powder, -33660, 106620, 734760, 731820, 734340, 508380, 367680, -377440, 395136, 328776, 185556, -184860, -241560, -383608, -399020, -696800, -478248, -326208, -165112, -173568, -211940, -231260, -242180, -274100, -395060, -323660, -399444, -192804, -167420, -139984, -137280, 90360, -80400, -80400, 9900, 65180, 119780, 122720, 253508, 32924, 32924, 1084156, 1042996, 1108768, 1104568, 1104568, 1104568, 1049128, 831744, 744384, 744384, 740184, 753520, 734200, 706480, 706480, 796988, 810692, 833372, 906452, 1523800, 1536400, 1581340, 1637620, 1637620, 1645600, 1565980, 1536580
Fermionic Condensates[Caesarium Cadmide, Fluxed Condensates, Prometium], 2649060, 2649060, 3673860, 4089860, 4088684, 1799264, 1760256, 1681616, 607088, 613640, 1974836, 2420676, 2878804, -2018984, -2018984, 4130876, 4039628, 4017492, 3347172, 1848476, 1732556, 978988, -565196, -1213148, -1241960, -1933536, -1119408, 326564, 131460, 316356, -773616, -578520, -1111400, -1997944, -1869088, -1644304, -499408, 431312, 921032, 927752, -163912, -968024, 435784, 2811976, 3627112, 3310156, 3277252, 3077080, 2148388, 2149060, 1881772, 1803532, 1616564, 1708072, 1583912, -697704, -539056, -1318744, -2764888, -5004496, -4911676, -4815244, -4317964, -3262924, -3469564, -2769636, -3439400, -4800200
Ferrofluid, 38220, 38220, 38220, 134400, -2136840, -3010440, -3001620, -2972220, -2972220, -4585020, -3383400, -4082220, -4080120, -4096920, -4096920, -8375020, -8372500, -8389300, -9099520, -7253200, -7249420, -7263860, -8128220, -8109580, -1923060, 1752780, 1827120, 1928760, 1952700, 1952700, 1602680, 3272240, 3513840, 3440760, 3467220, 5658780, 5413300, 5981960, 5427360, 5411400, 4788120, 4788120, 4851120, 683000, -6551120, 7372280, 8070320, 8313920, 8312240, 3754080, 3754080, 3749880, 3457280, 3016760, 3016760, 3016760, 765380, -974260, -779140, -657740, -565760, 1640920, 1761460, 1811860, 1811860, 1819840, 2039920, 1989520
Fermionic Condensates[Caesarium Cadmide, Dysporite], 3493710, 3528780, 1597410, 3097690, 2578465, 2241940, 2177640, 3335350, 3204310, -2956565, 1476505, -1596045, 3884315, 3725240, 3607640, 2419525, 2605555, 3092700, 2895300, 2132200, 1999900, 760370, -1164505, -1549195, -1659550, -2150640, -2122920, -1564640, -1728195, -1497075, -2412450, -3635220, -4974790, -3613370, -1568390, -1451000, -995330, -484715, -1770965, -1743665, -1513295, -2145055, -2936335, -2620075, -2817265, -2646670, -1550020, -1512325, 4583045, 4358555, 4202000, 4098950, 3432850, 4207580, 2727700, 1873620, 2190160, 936670, 1181740, 66850, 581035, 1188145, 195895, 1730785, 3536785, 3527910, 3567875, -548125
Ferrogel[Hexite, Hyperflurite], -1685710, -1680670, -1562440, 469940, 309920, 162240, 66040, 1475810, 1972660, 1991350, -585980, 1053110, 4467460, -772860, -1642210, -2090770, -2513900, -2556420, -4588800, -4808040, -4827150, -5372110, -5772590, -5328300, -6663580, -6734350, -7260120, -2346080, -2369180, -1890590, -1889960, -2739090, -1291660, -1259950, 838160, 4256730, 5239740, 5143560, 3795150, 2811570, 4191270, 3997860, 2888220, 2599890, 4213110, 4234950, 886750, 1100320, -2482890, -534050, -400960, 3153520, 3748870, 5414800, 3917290, 3890870, 3844040, 3763820, 3581330, 15020, 1913250, 1985490, 1728660, 1797540, 3727230, 2521230, 696510, 209310
Ferrogel[Hexite, Hyperflurite, Prometium], -794756, -790724, -694460, 1069540, 941524, -3600, -68464, 56392, 453872, 468824, -114724, 4360996, 3038636, -1144632, -1840112, -1427588, -1653532, -2097468, -3681372, -3858612, -3883980, -4022588, -4475692, -3651540, -4686584, -4889192, -5045712, -1593196, -1611508, -1226956, -1216288, -1060296, 651376, 676744, 726472, 3631680, 5038848, 5029104, 4992816, 4205952, 4487520, 4533048, 4013592, 3762432, 5355408, 5372124, 2778068, 2952200, -1571268, -12196, -96908, 2739956, 3191036, 4759064, 4728992, 3312952, 3275992, 3186784, 2846416, 863440, 1975716, 2090964, 1678020, 1825356, 1924308, 960516, -482544, -1262064
Fermionic Condensates[Dysporite], 5913660, 5960420, 3354460, 5068673, 4370773, 2298773, 2192880, 3728093, 5059773, -3154727, 2515373, -1535440, 5976107, 5774227, 5617427, 4144853, 4199693, 4289220, 3936420, 3350433, 3322433, 143727, -1736773, -2000493, -2505333, -3569200, -3602800, -2970567, -3197320, -3267160, -4504600, -5726720, -6957293, -5422067, -868987, -573587, -787827, -872247, -2588647, -2552247, -2210367, -5809033, -6378553, -6336833, -6350553, -5626233, -2384073, -2333673, 5794187, 5769267, 5767167, 5629767, 4780833, 5908867, 3935133, 2976400, 2706013, 1076413, 1391133, -1007907, 147653, 875373, -586227, 2252973, 4660973, 4644660, 4488087, -1643913
Ferrogel[Hyperflurite], -6030973, -5890973, -5733333, -1955293, -1954733, 1202760, 1074353, 2226047, 2957673, 2969713, 262533, 2499227, 7250493, -1295360, -1334633, -2049053, -2622047, -2692600, -6077100, -6018440, -6043920, -6753733, -7713867, -6989040, -8786213, -9382333, -10083360, -3526547, -3510587, -4864807, -4841567, -5161740, -2943993, -2901713, -178433, 3878740, 5091420, 4972280, 3243000, 1894040, 3733640, 3442720, 1621600, 1337680, 5431560, 5460680, 918013, 1040093, -3703640, -1105187, -882093, 4269933, 5065973, 7119633, 5225293, 5257827, 5120487, 5040407, 4811507, -50533, 2480440, 2576760, 2232780, 2949300, 5392020, 3783460, 1268740, 619140
Ferrogel[Hyperflurite, Prometium], -3830965, -3725965, -3605635, -599485, -599065, 735330, 654145, 264215, 812935, 821965, 639475, 6272555, 4768705, -1629450, -1658905, -1230505, -1519550, -2084865, -4570740, -4529055, -4560765, -4721425, -5607425, -4477905, -5784310, -6413890, -6609540, -2290325, -2278145, -3291710, -3261575, -2457585, -102115, -70405, -63895, 3191925, 4877385, 4872030, 4878120, 3866400, 4218360, 4250490, 3344970, 3106410, 6554820, 6575715, 3274345, 3370000, -2258925, -310085, -381745, 3473875, 4039405, 5873755, 5912920, 4193690, 4091315, 3999965, 3585320, 1026380, 2416725, 2560785, 2043450, 2696130, 2722170, 1517010, -348135, -1322535
Hypersynaptic Fibers[Dysporite, Solerium], -1949752, -1906935, -1879005, -1819155, -2387730, -2419568, -2351355, -475320, 1083030, 634365, 2820885, 2850360, 3601785, 5400405, 5356725, 4664880, 4731870, 4102320, 2797320, 295710, 218010, -1062495, -1658850, -1334115, -865080, -126480, -436065, -143775, -953190, -627495, -730080, 492960, 1051845, 1261845, 1267305, 1505070, 1809720, 2412105, 1423905, 1449945, 1417837, 1394317, 983640, 1210650, 1194900, 1236660, 1568674, 1689109, 1767019, 861667, 798142, 548340, -725055, -526530, -633645, -709455, -1719975, -2397998, -1797188, -1866675, -1863840, -1328550, -1058722, -880013, -844313, -567218, 856095, 843495
Ferrogel[Ferrofluid, Hyperflurite], -1519495, -1414495, -1296265, -458890, -1047940, -385020, -479120, 366800, 915520, 521350, -1145630, -4090735, -526760, -1883550, -1913005, -2949145, -3378260, -3435375, -4059705, -3558330, -3576495, -4129855, -5066045, -4521375, -5723305, -5226235, -5187420, -3243200, -3225245, -4240910, -4307375, -4039935, -2368015, -2325175, -276100, 5066070, 5975580, 5981460, 4531410, 4267500, 3109980, 2891790, 1541700, 1330020, 3368490, 4170900, 938410, 1090870, 397050, 405490, 572810, 3725980, 3456130, 3906265, 2485510, 2509910, 2512220, 2017250, 2078465, 100805, 1173630, 1797540, 1569690, 2119680, 3951720, 3898095, 4108275, 3608475
Neo Mercurite, 11998660, 12138940, 17536420, 17588500, 18054280, 17886280, 17886280, 14978640, 10883200, 10970140, -2670280, -2110000, -3023520, -3315000, -4239160, -8690840, -8483000, -8499860, -8499860, -7230580, -154980, -1286460, -1626240, -3621240, -5601960, -5593560, -3098000, -727100, -723320, -749840, -4693840, -3977320, -272080, -257640, 867840, 712440, 712440, -1377180, 731220, 655620, 841260, 3257940, 3331860, 6939660, 6980820, 6980820, 6980820, 6703620, 3169520, 3464200, 3999700, 4045900, 3570460, 2352520, 2424760, 1871280, 18569400, 18569400, 12318120, 12321480, -2212240, -11861360, -8509760, -8509760, -4423240, -3813820, -7724020, -7724020
Ferrogel[Ferrofluid, Hyperflurite, Prometium], -661784, -577784, -481520, 326476, -144764, -441408, -504592, -830816, -391840, -707176, -562444, 245920, -956740, -2033184, -2056748, -2114288, -2345020, -2800632, -3258096, -2858844, -2883456, -3028784, -3910456, -3006000, -3934364, -3682700, -3387552, -2310892, -2296360, -3107212, -3150220, -2100972, -209708, -175436, -164936, 4279152, 5627520, 5699424, 5581824, 5370696, 3622488, 3648192, 2936376, 2746536, 4679712, 5320884, 2819396, 2944640, 732684, 739436, 682108, 3197924, 2956844, 3552236, 3583568, 2208184, 2210536, 1789528, 1644124, 932068, 1384020, 1940604, 1550844, 2083068, 2103900, 2062008, 2246868, 1457268
Fermionic Condensates[Fluxed Condensates, Prometium], 4252860, 4252860, 5510760, 5816140, 5810470, 1731220, 1667340, 1562740, 1349380, 1357570, 2878570, 3470310, 4196270, -1918300, -1918300, 5852710, 5593750, 5146080, 4240980, 2691220, 2657620, 571160, -844570, -1467610, -1771900, -2943180, -1978440, -255080, -505470, -557850, -1933020, -1382970, -1632430, -2950610, -1419710, -1034570, -219800, 369670, 980770, 989170, -349370, -3421750, -1302850, 1382420, 2588240, 2564690, 3858530, 3608420, 2448080, 2654720, 2475590, 2377790, 2173480, 2359160, 2203540, -513450, -834470, -1777790, -3594500, -7078400, -6609890, -6550670, -6033020, -4119710, -4378010, -3506460, -4501060, -6685060
Carbon Polymers, 257824, 257824, 244828, 225172, 210724, -183236, -141236, -45560, -8144, 8236, 138100, 115220, 49200, 114720, 118080, -15716, -242612, -100668, 133336, 305228, 312788, 332108, 337568, 346136, 294840, 298956, 219392, 296252, 300032, 261960, 270360, 401000, -60608, -64724, -97736, -58232, -58232, -73772, -67220, -105860, -105860, -105860, -147860, -195964, -195040, -190708, -177604, -209524, -167172, -207492, -209693, -213893, -142483, -140515, -140683, -126243, 102592, 120628, 139906, 1024124, 1031684, 1031104, 1030953, 1087233, 961479, 964419, 947159, 918599
Silicon Diborite, -219756, -79476, -79476, -86196, -86196, -314256, -467872, -369696, -425976, -492336, -456636, -210792, -269592, -312852, -309492, -577032, -469300, -750460, -451028, -465308, -107472, -126792, -137712, -173832, -307000, -234760, -572960, -366740, -367344, -358944, -350124, -118652, -111800, 162560, 262784, 332504, 387104, 371220, 506208, 467568, 467568, 484896, 443736, 505308, 505308, 501528, 769272, 720132, 698712, 611352, 611352, 323996, 310056, 293676, 267636, 267636, 369512, 380432, 395552, 505440, 506700, 519300, 561300, 619260, 580272, 585312, 520052, 490652
Fluxed Condensates, 8215980, 6569820, 11593020, 12426300, 12426300, 12424200, 12425880, 12382560, 6744280, 6744280, 5660260, -21996180, -1542540, 1374160, 1374160, 3685420, 2173420, 758300, 758300, -1076900, -1076900, -2227700, -2227700, -8836100, -4592840, -1425200, 1247680, 2877700, -14550540, -14542140, -284320, 1030280, 813680, 813680, -289640, 382360, 1071920, 3709520, 5572120, 5656120, 5656120, 5983720, 5983720, 8369200, 11678800, 11675020, 3688860, 3411240, -2675380, -2666980, -2423380, -2733980, -2748260, -4965640, -4963960, -5980360, -7167120, -9807240, -16115640, -16254880, -17195060, -17245460, -14137460, -14135780, -15457780, -12271300, -16018960, -16018960
Fermionic Condensates[Caesarium Cadmide, Fluxed Condensates], 2619060, 2619060, 3897960, 4245340, 4243870, 2415820, 2351940, 3507340, 2164180, 2172370, 2025970, -1372290, 4267670, -1865800, -1865800, 4857310, 4602550, 5087280, 4196880, 2325820, 2193520, 879860, -884470, -2280310, -2357800, -3039780, -2352240, 53620, -190470, 38550, -1336620, -2136870, -3495130, -4603310, -2406290, -2338250, -1683080, -603680, -1294580, -1286180, -1623020, -2878480, -1584040, 1411820, 2052740, 1657490, 1510730, 1256420, 2166680, 2167520, 2072390, 1982990, 1780780, 1601060, -14060, -1122450, -924770, -1868090, -3432800, -7319900, -6695990, -6647270, -5766320, -4562810, -3015110, -2141460, -2999560, -4213360
Fermionic Condensates[Fluxed Condensates], 4747460, 4747460, 6421860, 6598873, 6591313, 2530613, 2425280, 3957413, 3672933, 3683853, 3247993, -1237100, 6487247, -1680493, -1680493, 7395233, 6862353, 6948660, 5671860, 3608593, 3580593, 303047, -1363393, -2975313, -3436333, -4754720, -3908560, -812887, -1147020, -1219660, -3070160, -3728920, -4984413, -6741987, -1986187, -1756587, -1704827, -1030867, -1953467, -1942267, -2356667, -6786933, -4575493, -960973, 142787, 112647, 1696927, 1357987, 2572367, 2847887, 2927687, 2808487, 2578073, 2433507, 279453, -1018360, -1447227, -2663267, -4761587, -10856907, -9555047, -9571847, -8535847, -6138487, -4074887, -2914500, -4268493, -6530893
Fermionic Condensates[Caesarium Cadmide, Dysporite, Fluxed Condensates, Prometium], 127360, 150740, 1009360, 1364707, 1018557, 104707, 72200, 8207, -896753, -1145603, -885363, -340650, -91877, 300053, 300053, 535997, 501817, 484980, 461180, -598033, -694633, -1263387, -2657237, -2902497, -2791967, -2589880, -1914240, -1669313, -1831270, -1674390, -2655500, -2474300, -2905907, -1894693, -1788573, -1377953, -423873, 412137, 830037, 842637, 171057, -28637, -249277, 457583, 1129723, 1384993, 1357573, 1311163, 590243, 441983, 218893, 152993, 18747, 305493, 292467, -1608740, -1445873, -2193613, -3243613, -3275393, -3317183, -2872963, -2438963, -2329763, -2501963, -1918200, -2502237, -2835437
